,DATE,MONTH,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max
1080,20021216,12,8,5.5,11.6,0.9,1.0114,0.11,0.8,0.0,5.8,2.7,7.1
1081,20021217,12,8,3.1,5.8,0.92,1.022,0.11,0.01,0.0,1.1,0.1,2.7
1082,20021218,12,4,1.4,5.3,0.82,1.032,0.49,0.0,6.6,0.2,-3.6,3.6
1083,20021219,12,5,2.2,8.3,0.81,1.0309,0.41,0.0,4.7,1.1,-2.0,4.8
1084,20021220,12,5,4.2,9.3,0.83,1.0204,0.14,0.0,0.2,1.7,-0.7,3.9
1085,20021221,12,8,1.5,4.6,0.9,1.0185,0.11,0.06,0.0,4.2,2.7,6.3
1086,20021222,12,8,5.7,15.2,0.91,1.0084,0.11,1.41,0.0,7.7,3.9,11.1
1087,20021223,12,8,3.2,11.3,0.89,1.0133,0.11,0.08,0.0,6.0,3.2,8.7
1088,20021224,12,8,4.8,11.8,0.86,1.0114,0.23,0.19,1.3,10.0,8.0,12.3
1089,20021225,12,7,4.9,8.9,0.86,1.0142,0.22,0.0,1.1,10.6,9.5,12.0
1090,20021226,12,6,6.2,15.7,0.87,1.0066,0.11,0.47,0.0,9.0,7.9,10.2
1091,20021227,12,8,6.4,12.2,0.87,0.9971,0.11,0.43,0.0,10.7,9.4,11.3
1092,20021228,12,8,4.1,10.9,0.88,0.999,0.11,0.08,0.0,9.6,7.9,10.9
1093,20021229,12,8,4.6,11.8,0.88,1.0034,0.11,1.8,0.0,7.7,5.9,12.1
1094,20021230,12,8,6.5,17.9,0.87,0.9982,0.11,1.19,0.0,10.6,2.7,12.9
1095,20021231,12,8,4.4,11.3,0.8,1.0111,0.11,0.0,0.0,1.1,-0.2,2.7
1096,20030101,1,8,6.1,14.6,0.85,1.0032,0.17,0.74,0.4,4.5,0.4,11.4
1097,20030102,1,8,7.3,24.0,0.85,0.987,0.18,0.91,0.5,10.1,7.7,12.6
1098,20030103,1,8,5.4,16.3,0.86,0.9956,0.12,0.9,0.0,7.2,1.9,9.5
1099,20030104,1,7,4.9,10.3,0.78,1.008,0.2,0.0,0.7,-0.4,-1.7,2.1
1100,20030105,1,7,2.9,6.8,0.81,1.0136,0.26,0.07,1.6,-2.3,-4.2,-0.8
1101,20030106,1,7,3.7,9.8,0.82,1.0144,0.19,0.0,0.6,-1.7,-4.7,-0.1
1102,20030107,1,6,3.7,8.0,0.74,1.0205,0.33,0.0,2.7,-4.3,-5.2,-3.0
1103,20030108,1,2,2.8,7.1,0.67,1.0181,0.57,0.0,7.5,-7.0,-11.1,-2.7
1104,20030109,1,1,2.7,6.6,0.6,1.02,0.56,0.0,7.2,-7.9,-10.5,-3.7
1105,20030110,1,4,1.7,5.9,0.75,1.0255,0.32,0.0,2.3,-6.5,-13.1,-1.6
1106,20030111,1,3,1.9,5.7,0.79,1.0346,0.53,0.0,6.3,-3.9,-8.4,0.1
1107,20030112,1,6,3.2,8.6,0.84,1.0343,0.13,0.18,0.0,-2.2,-7.4,0.4
1108,20030113,1,8,5.6,13.0,0.92,1.0263,0.13,0.26,0.0,3.2,-0.6,6.7
1109,20030114,1,8,5.7,9.9,0.87,1.0291,0.13,0.0,0.0,6.5,5.5,7.6
1110,20030115,1,8,7.2,14.2,0.75,1.0257,0.13,0.16,0.0,5.2,4.1,6.1
1111,20030116,1,5,4.8,10.2,0.85,1.0268,0.36,0.0,2.6,4.6,1.5,7.1
1112,20030117,1,2,5.4,12.6,0.8,1.0214,0.62,0.0,7.4,2.8,0.2,5.7
1113,20030118,1,7,4.4,10.7,0.83,1.0176,0.14,0.0,0.0,3.5,1.3,5.0
1114,20030119,1,6,7.9,17.4,0.77,1.0067,0.24,0.06,0.8,4.8,1.7,8.0
1115,20030120,1,7,7.0,14.5,0.76,1.0024,0.24,0.51,0.7,8.0,6.0,9.8
1116,20030121,1,6,5.9,11.4,0.82,0.9924,0.23,0.01,0.6,7.6,6.2,8.9
1117,20030122,1,7,5.6,12.4,0.81,0.994,0.15,0.38,0.0,7.3,5.7,9.2
1118,20030123,1,8,5.3,12.7,0.85,1.0158,0.15,0.07,0.0,6.3,3.3,7.2
1119,20030124,1,3,2.3,7.2,0.77,1.0368,0.51,0.0,4.3,2.7,-0.8,6.8
1120,20030125,1,4,4.4,11.9,0.81,1.0323,0.56,0.25,5.1,2.2,-1.6,6.2
1121,20030126,1,8,4.2,10.1,0.9,1.0281,0.16,0.55,0.0,4.8,3.5,6.3
1122,20030127,1,8,4.3,12.3,0.93,1.024,0.16,0.65,0.0,9.0,6.3,10.4
1123,20030128,1,7,7.9,23.5,0.78,1.0114,0.16,0.41,0.0,5.9,2.2,9.6
1124,20030129,1,8,5.5,15.9,0.86,0.9994,0.17,0.53,0.0,3.4,1.0,4.6
1125,20030130,1,7,5.2,14.2,0.86,1.0012,0.32,0.18,1.2,0.7,-3.9,2.6
1126,20030131,1,4,2.8,11.8,0.77,1.0168,0.45,0.0,2.7,-3.7,-6.2,-2.2
1127,20030201,2,6,5.1,13.0,0.77,1.019,0.5,0.01,3.3,-2.6,-6.5,-0.4
1128,20030202,2,8,6.2,13.4,0.85,1.007,0.24,0.26,0.3,2.1,-1.7,5.3
1129,20030203,2,5,6.2,16.4,0.79,0.993,0.51,0.15,3.2,3.5,-1.5,6.1
1130,20030204,2,6,5.3,12.7,0.85,0.9931,0.56,0.28,3.8,1.2,-1.6,4.2
1131,20030205,2,6,5.5,14.3,0.79,1.0045,0.35,0.08,1.2,2.8,1.2,5.3
1132,20030206,2,7,3.1,12.8,0.75,1.0191,0.43,0.0,2.0,1.1,-0.4,3.2
1133,20030207,2,8,3.9,7.1,0.86,1.0217,0.2,0.1,0.0,2.6,0.6,4.4
1134,20030208,2,8,3.0,6.1,0.9,1.0234,0.2,0.0,0.0,5.0,3.9,6.7
1135,20030209,2,5,5.0,12.1,0.8,1.0212,0.37,0.0,1.1,4.4,0.2,6.8
1136,20030210,2,0,3.1,8.3,0.73,1.0244,0.94,0.0,8.7,0.3,-4.0,4.6
1137,20030211,2,0,3.4,9.0,0.73,1.0279,0.93,0.0,8.3,0.4,-2.9,6.0
1138,20030212,2,3,3.2,8.6,0.81,1.0303,0.26,0.0,0.2,-3.3,-7.3,-0.3
1139,20030213,2,0,2.4,7.6,0.68,1.0287,1.0,0.0,9.0,-2.6,-8.4,3.2
1140,20030214,2,2,2.8,9.2,0.54,1.0299,1.02,0.0,9.0,-1.4,-6.9,4.5
1141,20030215,2,4,4.1,12.7,0.73,1.035,0.49,0.0,1.9,-2.6,-6.1,0.4
1142,20030216,2,4,4.5,10.0,0.57,1.0371,1.01,0.0,8.5,-0.9,-4.1,1.3
1143,20030217,2,1,3.4,10.1,0.64,1.0373,1.09,0.0,9.4,-2.3,-6.8,3.0
1144,20030218,2,0,2.3,7.7,0.63,1.0298,1.1,0.0,9.3,-1.8,-8.0,5.4
1145,20030219,2,0,2.9,7.5,0.68,1.0213,1.13,0.0,9.5,-1.1,-7.8,6.8
1146,20030220,2,0,2.5,9.8,0.63,1.0168,1.16,0.0,9.8,1.7,-5.3,10.7
1147,20030221,2,0,1.8,5.7,0.64,1.0222,1.16,0.0,9.5,2.1,-5.8,11.2
1148,20030222,2,0,3.2,10.3,0.58,1.0259,1.18,0.0,9.6,3.9,-4.7,11.6
1149,20030223,2,0,5.3,10.9,0.55,1.0284,1.16,0.0,9.1,5.9,1.1,12.3
1150,20030224,2,1,3.8,8.5,0.53,1.0281,1.19,0.0,9.3,6.9,0.9,14.0
1151,20030225,2,0,3.1,9.3,0.45,1.0218,1.26,0.0,10.0,5.9,-1.6,14.4
1152,20030226,2,3,3.7,8.3,0.44,1.0151,1.01,0.01,6.5,7.3,2.5,13.2
1153,20030227,2,6,2.8,6.9,0.54,1.0158,0.8,0.0,4.0,9.0,5.8,14.4
1154,20030228,2,6,3.9,7.8,0.63,1.0211,0.91,0.25,5.0,10.1,5.7,14.6
1155,20030301,3,6,4.3,8.9,0.76,1.0176,1.04,0.67,5.5,10.0,7.4,13.7
1156,20030302,3,8,3.3,8.1,0.88,1.0102,0.53,1.49,1.0,8.6,6.6,11.5
1157,20030303,3,6,3.1,8.4,0.8,1.019,0.49,0.0,0.7,5.7,0.4,8.7
1158,20030304,3,4,3.9,10.6,0.75,1.0215,1.24,0.03,7.2,5.8,-1.5,11.2
1159,20030305,3,6,4.0,8.0,0.72,1.0172,1.19,0.0,6.5,10.8,7.4,15.5
1160,20030306,3,7,4.9,11.4,0.77,1.014,0.34,0.68,0.0,8.4,3.4,11.3
1161,20030307,3,5,4.6,12.4,0.74,1.0206,1.1,0.02,5.3,6.8,1.8,11.1
1162,20030308,3,7,7.6,14.5,0.67,1.0185,0.61,0.01,1.2,8.5,5.6,11.4
1163,20030309,3,6,6.0,12.4,0.65,1.0198,0.9,0.0,3.3,10.4,8.2,14.5
1164,20030310,3,6,4.8,10.3,0.69,1.0227,0.72,0.04,1.8,10.7,6.0,14.5
1165,20030311,3,8,5.2,14.1,0.84,1.0161,0.37,1.33,0.0,10.8,8.9,12.3
1166,20030312,3,7,4.9,11.3,0.78,1.0231,0.45,0.0,0.2,8.3,5.5,10.1
1167,20030313,3,1,3.2,9.0,0.64,1.036,1.61,0.0,9.5,5.6,1.0,10.4
1168,20030314,3,0,4.2,11.6,0.59,1.0358,1.78,0.0,11.2,4.5,-2.3,10.4
1169,20030315,3,0,4.2,8.9,0.61,1.0402,1.76,0.0,10.8,5.2,-1.9,11.3
1170,20030316,3,1,2.1,6.8,0.6,1.0422,1.78,0.0,10.8,5.7,-1.9,13.5
1171,20030317,3,3,2.3,9.7,0.75,1.0356,1.59,0.0,8.6,3.7,-1.3,11.2
1172,20030318,3,1,2.0,8.9,0.7,1.0335,1.82,0.0,10.8,4.6,-3.5,12.6
1173,20030319,3,1,2.3,8.3,0.73,1.0298,1.84,0.0,10.8,4.9,-1.8,13.0
1174,20030320,3,6,2.2,6.9,0.7,1.0279,1.15,0.0,4.2,3.9,-2.3,8.2
1175,20030321,3,2,3.0,8.0,0.63,1.0263,1.81,0.0,10.1,4.9,-2.2,11.6
1176,20030322,3,1,2.5,9.0,0.47,1.0264,1.98,0.0,11.6,6.0,-3.8,14.9
1177,20030323,3,0,3.9,10.9,0.26,1.0264,2.02,0.0,11.8,10.0,2.3,17.9
1178,20030324,3,2,3.6,8.8,0.36,1.0254,1.9,0.0,10.4,13.3,5.6,20.9
1179,20030325,3,6,1.3,4.1,0.61,1.0231,0.56,0.0,0.3,11.7,5.9,16.4
1180,20030326,3,4,1.7,6.1,0.66,1.0194,1.52,0.0,6.6,11.3,4.0,18.8
1181,20030327,3,2,1.9,5.3,0.64,1.0172,1.77,0.0,8.7,11.8,5.3,19.4
1182,20030328,3,2,2.3,7.9,0.6,1.0136,1.87,0.0,9.4,12.5,2.7,21.3
1183,20030329,3,7,3.1,8.4,0.65,1.0127,0.73,0.04,0.9,14.6,11.2,19.3
1184,20030330,3,4,2.9,8.4,0.71,1.0164,1.55,0.0,6.4,11.3,6.1,17.2
1185,20030331,3,2,2.5,9.2,0.64,1.0243,2.05,0.0,10.6,7.6,1.0,14.0
1186,20030401,4,5,7.2,19.0,0.6,1.0133,1.43,0.61,5.2,9.4,3.1,16.0
1187,20030402,4,6,5.7,17.2,0.79,1.0064,1.26,0.24,3.9,6.2,3.7,10.2
1188,20030403,4,4,4.9,11.6,0.66,1.0203,1.25,0.0,3.7,5.3,2.1,9.4
1189,20030404,4,5,2.7,8.5,0.69,1.0285,1.62,0.0,6.4,6.5,-0.1,10.8
1190,20030405,4,7,7.2,15.6,0.66,1.0261,1.28,0.0,3.8,7.8,4.0,11.9
1191,20030406,4,3,4.5,12.5,0.53,1.0255,2.03,0.0,9.5,5.2,-1.1,10.0
1192,20030407,4,1,3.3,11.1,0.45,1.0264,2.2,0.0,10.9,1.8,-3.7,8.0
1193,20030408,4,2,2.8,8.9,0.48,1.0237,2.07,0.0,9.6,1.7,-6.3,8.3
1194,20030409,4,4,2.9,8.6,0.49,1.0156,1.65,0.0,6.1,2.2,-4.7,7.5
1195,20030410,4,6,2.3,6.9,0.68,1.0067,1.15,0.02,2.6,2.8,-1.1,6.9
1196,20030411,4,4,3.0,9.0,0.61,1.0112,1.87,0.0,7.6,4.1,-2.8,10.7
1197,20030412,4,3,2.4,6.9,0.43,1.0158,2.27,0.0,10.8,8.6,-0.2,15.9
1198,20030413,4,1,2.7,9.0,0.47,1.0212,2.42,0.0,11.9,11.5,1.0,19.4
1199,20030414,4,4,4.8,12.8,0.35,1.0189,2.46,0.0,12.1,15.1,6.9,22.4
1200,20030415,4,2,3.6,10.8,0.43,1.021,2.57,0.0,13.0,16.7,4.6,25.9
1201,20030416,4,2,4.5,11.4,0.35,1.0245,2.57,0.0,12.8,18.3,9.6,24.6
1202,20030417,4,0,4.1,11.8,0.39,1.0286,2.57,0.0,12.7,15.3,5.6,22.2
1203,20030418,4,1,6.0,14.9,0.43,1.0279,2.59,0.0,12.7,12.2,6.1,16.9
1204,20030419,4,6,5.6,12.8,0.67,1.0189,0.72,0.0,0.3,7.3,4.2,9.9
1205,20030420,4,3,2.6,9.7,0.64,1.0112,2.3,0.0,10.0,9.8,1.0,17.1
1206,20030421,4,3,2.2,10.3,0.57,1.012,2.36,0.0,10.4,15.2,4.1,25.5
1207,20030422,4,7,2.3,7.4,0.71,1.0162,0.6,0.0,0.0,12.2,9.2,15.2
1208,20030423,4,0,2.4,7.3,0.63,1.0164,2.55,0.0,11.7,12.5,4.4,20.6
1209,20030424,4,3,1.8,7.0,0.51,1.0162,2.62,0.0,12.2,14.9,3.7,23.8
1210,20030425,4,7,4.1,13.5,0.43,1.013,1.8,0.39,5.8,18.8,13.4,24.8
1211,20030426,4,7,4.3,16.5,0.85,1.0068,0.62,1.1,0.0,14.3,10.2,19.8
1212,20030427,4,6,7.1,17.9,0.72,1.0093,1.48,0.01,3.7,12.9,10.8,17.4
1213,20030428,4,7,5.9,15.3,0.65,1.0044,1.32,0.19,2.7,16.5,11.6,22.8
1214,20030429,4,4,5.5,17.0,0.67,1.0088,2.02,0.09,7.1,15.6,10.9,19.4
1215,20030430,4,6,3.9,17.5,0.8,1.0085,0.81,0.51,0.4,13.2,9.4,16.7
1216,20030501,5,5,6.7,16.1,0.73,1.0159,1.63,0.2,4.4,12.3,9.4,16.8
1217,20030502,5,5,5.8,14.5,0.66,1.0111,1.85,0.3,5.7,14.1,9.2,21.8
1218,20030503,5,5,8.1,18.7,0.62,1.0177,1.92,0.0,6.1,12.9,8.7,17.1
1219,20030504,5,3,5.6,13.4,0.46,1.0173,2.97,0.0,14.0,17.0,8.8,24.9
1220,20030505,5,6,3.8,12.4,0.55,1.0121,2.28,0.12,8.5,19.3,15.6,24.8
1221,20030506,5,8,2.7,6.9,0.8,1.0205,0.73,0.08,0.1,13.2,10.0,15.7
1222,20030507,5,3,2.2,7.2,0.64,1.0242,3.03,0.0,14.2,13.1,5.4,20.1
1223,20030508,5,4,2.7,8.1,0.63,1.0179,2.69,0.17,11.4,15.8,7.6,23.0
1224,20030509,5,7,1.9,5.2,0.83,1.0171,0.82,0.08,0.3,13.3,11.5,15.3
1225,20030510,5,4,2.1,6.0,0.67,1.0203,2.73,0.0,11.5,13.3,8.3,18.5
1226,20030511,5,5,2.0,7.1,0.62,1.0197,2.45,0.07,9.3,14.5,5.9,20.7
1227,20030512,5,6,4.1,11.9,0.63,1.0162,2.02,0.16,6.3,14.0,10.8,17.4
1228,20030513,5,6,4.8,12.9,0.73,1.015,1.64,0.35,3.9,9.9,5.7,14.1
1229,20030514,5,5,4.6,14.1,0.75,1.019,1.62,0.21,3.8,9.2,5.9,14.4
1230,20030515,5,5,2.3,10.4,0.76,1.0234,1.8,0.06,4.8,9.1,4.4,14.5
1231,20030516,5,4,2.3,7.1,0.57,1.0171,2.55,0.0,9.8,12.0,2.7,18.4
1232,20030517,5,7,4.6,11.0,0.6,1.011,1.43,0.6,2.7,14.8,12.0,18.2
1233,20030518,5,7,4.7,11.4,0.75,1.0118,1.4,0.66,2.5,14.9,11.7,18.9
1234,20030519,5,6,4.5,13.2,0.84,1.0108,1.04,0.26,0.9,13.0,9.3,16.0
1235,20030520,5,5,7.0,20.8,0.67,1.0149,2.19,0.55,7.1,12.3,9.7,16.2
1236,20030521,5,7,4.8,11.3,0.75,1.0212,1.55,0.33,3.2,12.7,9.8,16.6
1237,20030522,5,8,4.4,11.1,0.86,1.0213,0.71,0.19,0.0,13.8,11.2,15.8
1238,20030523,5,7,4.9,13.8,0.74,1.0137,1.23,0.09,1.6,15.8,13.6,18.4
1239,20030524,5,8,2.6,10.1,0.82,1.0079,0.79,0.93,0.1,15.2,12.2,19.2
1240,20030525,5,6,3.9,12.1,0.73,1.0145,1.41,0.0,2.4,14.7,9.2,17.0
1241,20030526,5,2,1.6,5.7,0.68,1.0229,3.07,0.0,13.2,14.8,6.7,21.9
1242,20030527,5,4,2.4,9.0,0.64,1.0248,2.17,0.0,6.7,16.8,9.0,22.7
1243,20030528,5,4,3.3,9.8,0.62,1.0227,2.39,0.0,8.1,18.9,13.6,24.1
1244,20030529,5,1,2.0,6.2,0.61,1.0179,3.22,0.0,14.2,19.5,10.7,27.0
1245,20030530,5,4,2.0,8.8,0.61,1.014,2.74,0.06,10.5,22.5,13.7,30.3
1246,20030531,5,3,1.9,6.7,0.72,1.0125,2.64,0.0,9.8,21.5,14.8,27.7
1247,20030601,6,1,2.2,6.7,0.64,1.0115,3.04,0.0,12.7,22.2,14.7,29.3
1248,20030602,6,4,3.1,19.6,0.71,1.0098,2.39,1.06,7.8,21.0,16.7,28.3
1249,20030603,6,6,2.1,9.0,0.71,1.0131,1.94,0.03,4.9,21.5,16.5,26.6
1250,20030604,6,3,4.1,14.9,0.64,1.0124,2.89,0.02,11.4,23.9,17.8,30.3
1251,20030605,6,5,2.1,7.4,0.81,1.019,1.5,0.19,2.5,18.5,13.1,21.7
1252,20030606,6,2,1.5,5.5,0.67,1.0207,2.86,0.0,11.1,18.9,11.0,26.3
1253,20030607,6,2,2.3,7.2,0.62,1.0172,3.09,0.0,12.9,22.8,13.9,29.0
1254,20030608,6,4,3.8,18.1,0.75,1.0125,2.32,1.31,7.2,20.4,13.6,30.3
1255,20030609,6,3,3.3,8.9,0.61,1.0197,3.11,0.0,13.0,16.5,11.7,22.2
1256,20030610,6,6,3.7,10.4,0.65,1.0148,1.92,0.01,4.7,20.4,12.1,28.5
1257,20030611,6,5,3.2,9.3,0.65,1.0196,2.85,0.0,11.0,20.7,17.2,25.1
1258,20030612,6,5,2.0,11.6,0.62,1.0194,2.37,0.01,7.5,21.3,14.4,26.9
1259,20030613,6,2,2.4,8.5,0.56,1.0226,3.31,0.0,14.6,19.9,13.2,25.8
1260,20030614,6,4,2.4,9.0,0.66,1.0209,2.07,0.08,5.6,17.7,11.0,23.9
1261,20030615,6,3,2.7,6.2,0.58,1.0196,3.35,0.0,14.9,18.5,11.1,25.3
1262,20030616,6,2,2.0,7.2,0.58,1.0166,3.3,0.0,14.5,19.0,10.9,25.8
1263,20030617,6,4,2.2,10.4,0.59,1.0126,2.81,0.11,10.6,21.0,11.7,29.4
1264,20030618,6,7,4.0,10.7,0.69,1.0174,1.63,0.01,3.1,19.9,16.6,25.2
1265,20030619,6,7,5.9,12.1,0.69,1.0205,1.1,0.0,0.8,19.5,17.4,22.8
1266,20030620,6,4,5.7,12.4,0.54,1.0198,2.73,0.0,10.0,17.6,11.3,22.0
1267,20030621,6,3,2.3,7.3,0.59,1.0197,2.76,0.0,10.2,15.8,7.5,21.7
1268,20030622,6,5,2.7,7.9,0.55,1.0124,2.31,0.15,7.1,20.2,9.9,27.7
1269,20030623,6,4,6.4,17.3,0.6,1.008,2.13,0.26,5.9,22.4,15.7,30.7
1270,20030624,6,4,3.4,9.2,0.65,1.0185,2.43,0.0,7.9,18.7,12.4,24.7
1271,20030625,6,2,2.5,10.2,0.61,1.0214,3.2,0.0,13.7,17.5,9.6,24.8
1272,20030626,6,4,2.8,8.2,0.56,1.0167,2.94,0.0,11.6,18.9,11.9,25.3
1273,20030627,6,4,2.4,8.0,0.53,1.014,2.99,0.0,12.0,21.7,12.3,28.6
1274,20030628,6,6,3.0,6.9,0.68,1.0142,1.94,0.0,4.8,20.5,15.5,24.9
1275,20030629,6,4,2.2,6.5,0.61,1.0098,2.97,0.0,11.9,20.7,13.3,27.9
1276,20030630,6,6,2.8,14.1,0.77,1.0043,1.15,1.64,1.0,18.8,13.2,24.1
1277,20030701,7,5,5.4,18.3,0.71,1.001,2.0,0.31,5.2,17.4,13.5,23.0
1278,20030702,7,6,5.9,15.5,0.79,1.0028,1.25,0.16,1.4,16.0,12.4,20.3
1279,20030703,7,7,4.9,12.5,0.82,1.0082,1.17,0.11,1.1,15.4,11.4,19.5
1280,20030704,7,7,4.4,11.2,0.8,1.0133,0.92,0.29,0.3,15.7,13.7,19.1
1281,20030705,7,8,4.0,8.5,0.8,1.0163,0.74,0.0,0.0,15.8,14.1,18.2
1282,20030706,7,6,2.2,6.1,0.69,1.0211,1.36,0.0,1.9,16.9,12.5,21.8
1283,20030707,7,5,1.6,5.4,0.66,1.0227,1.87,0.0,4.5,18.2,11.4,24.1
1284,20030708,7,6,2.3,8.0,0.66,1.0211,2.28,0.01,7.1,19.6,13.7,24.8
1285,20030709,7,5,2.4,7.3,0.7,1.0203,1.74,0.0,3.8,18.7,12.9,23.9
1286,20030710,7,1,1.6,6.7,0.59,1.0199,3.36,0.0,15.4,19.1,10.6,26.8
1287,20030711,7,5,4.7,10.9,0.57,1.0182,2.36,0.0,7.7,21.5,14.2,27.6
1288,20030712,7,5,2.1,7.3,0.59,1.0219,1.97,0.0,5.2,17.9,10.6,24.1
1289,20030713,7,1,2.9,8.8,0.56,1.0204,3.32,0.0,15.2,19.4,11.1,26.0
1290,20030714,7,0,3.2,9.9,0.46,1.0158,3.34,0.0,15.4,22.0,12.0,29.0
1291,20030715,7,0,3.7,14.6,0.36,1.0112,3.32,0.0,15.3,25.4,17.5,32.2
1292,20030716,7,4,3.8,26.0,0.46,1.0073,2.82,2.29,11.3,26.4,17.1,36.2
1293,20030717,7,6,4.7,13.0,0.68,1.0163,0.96,0.0,0.5,19.4,16.3,22.0
1294,20030718,7,3,3.8,10.6,0.55,1.0216,2.84,0.0,11.5,22.1,16.3,28.4
1295,20030719,7,1,3.5,10.3,0.46,1.0193,3.23,0.0,14.8,24.7,16.6,31.1
1296,20030720,7,4,4.2,13.8,0.45,1.0133,2.64,0.0,10.1,26.0,18.9,34.7
1297,20030721,7,5,2.0,12.7,0.64,1.0152,2.42,0.13,8.5,22.6,16.3,29.9
1298,20030722,7,4,2.7,9.2,0.62,1.0187,2.63,0.0,10.1,21.9,17.0,27.3
1299,20030723,7,6,2.1,7.3,0.57,1.0175,2.22,0.06,7.2,22.2,16.4,27.7
1300,20030724,7,6,2.3,12.5,0.74,1.0141,1.45,1.46,2.6,19.9,16.3,25.5
1301,20030725,7,5,3.7,12.8,0.62,1.0126,2.42,0.05,8.7,20.2,14.0,25.6
1302,20030726,7,7,4.1,11.7,0.69,1.0102,1.68,0.76,3.9,20.2,17.8,25.0
1303,20030727,7,6,5.4,14.7,0.73,1.0102,1.66,0.13,3.8,20.9,16.5,24.4
1304,20030728,7,4,2.9,8.8,0.67,1.0211,2.58,0.0,10.1,18.8,13.9,24.8
1305,20030729,7,2,2.4,7.4,0.55,1.0231,2.73,0.0,11.4,20.3,12.8,26.1
1306,20030730,7,6,3.8,9.2,0.71,1.0169,1.23,0.43,1.7,19.3,16.3,23.9
1307,20030731,7,2,1.4,5.4,0.72,1.0174,2.4,0.0,8.9,20.4,13.9,26.9
1308,20030801,8,2,1.4,6.7,0.62,1.0194,2.82,0.0,12.3,22.5,14.5,29.3
1309,20030802,8,2,1.9,5.7,0.62,1.0202,2.85,0.0,12.7,23.8,16.6,30.2
1310,20030803,8,1,2.1,7.1,0.61,1.0218,2.92,0.0,13.4,24.4,17.8,31.1
1311,20030804,8,1,2.2,6.4,0.58,1.0235,2.95,0.0,13.7,24.2,16.0,32.3
1312,20030805,8,0,2.7,7.0,0.52,1.0237,2.87,0.0,13.1,24.5,16.5,33.1
1313,20030806,8,1,2.5,6.8,0.45,1.022,2.83,0.0,12.9,26.1,16.7,34.2
1314,20030807,8,2,2.3,8.5,0.42,1.0191,2.63,0.0,11.3,29.1,19.7,37.8
1315,20030808,8,0,1.4,5.3,0.52,1.0176,2.75,0.0,12.4,29.2,20.7,38.5
1316,20030809,8,0,2.5,6.9,0.6,1.0182,2.71,0.0,12.2,25.7,18.9,33.2
1317,20030810,8,0,1.5,5.4,0.6,1.0176,2.65,0.0,11.8,23.3,15.7,31.6
1318,20030811,8,2,1.5,6.8,0.55,1.0185,2.62,0.0,11.6,26.0,16.9,34.4
1319,20030812,8,3,3.0,10.2,0.5,1.0188,2.65,0.0,12.0,28.6,19.0,36.8
1320,20030813,8,4,3.2,9.8,0.56,1.0186,2.39,0.0,9.9,24.6,20.3,30.7
1321,20030814,8,4,3.3,10.1,0.55,1.0162,2.07,0.0,7.5,21.0,15.0,26.1
1322,20030815,8,2,2.6,9.4,0.57,1.0174,2.3,0.0,9.4,18.6,11.2,26.1
1323,20030816,8,4,2.4,6.9,0.54,1.0185,2.53,0.0,11.4,18.3,10.3,25.0
1324,20030817,8,7,3.0,7.7,0.55,1.0156,0.82,0.0,0.5,19.6,15.7,22.7
1325,20030818,8,6,3.5,8.1,0.8,1.014,0.6,0.44,0.0,19.3,16.0,21.6
1326,20030819,8,5,4.2,9.2,0.66,1.0192,1.5,0.0,3.9,19.6,14.9,23.9
1327,20030820,8,2,1.6,6.2,0.58,1.0202,2.34,0.0,10.3,17.9,10.3,25.2
1328,20030821,8,3,2.6,9.6,0.6,1.0171,2.36,0.0,10.6,18.6,10.7,25.7
1329,20030822,8,6,4.4,9.3,0.67,1.0174,0.9,0.0,0.9,18.7,12.7,23.0
1330,20030823,8,5,4.0,10.6,0.68,1.019,1.22,0.0,2.5,20.6,13.4,25.3
1331,20030824,8,5,2.0,7.1,0.66,1.0203,0.84,0.0,0.7,16.9,10.6,21.4
1332,20030825,8,4,2.6,7.5,0.59,1.017,1.69,0.0,5.6,18.7,12.5,24.4
1333,20030826,8,1,2.4,8.8,0.64,1.0143,2.28,0.0,10.5,18.2,10.4,26.0
1334,20030827,8,6,2.9,7.6,0.65,1.013,0.94,0.0,1.2,16.7,12.1,21.9
1335,20030828,8,6,2.1,6.7,0.67,1.0079,1.47,1.59,4.3,16.8,11.0,23.3
1336,20030829,8,8,3.0,8.6,0.89,1.0015,0.54,0.6,0.0,14.6,13.8,15.9
1337,20030830,8,5,3.3,12.6,0.73,1.0117,1.64,0.08,5.7,15.6,12.7,20.2
1338,20030831,8,4,3.8,12.2,0.74,1.0177,1.5,0.07,4.8,14.0,9.8,19.9
1339,20030901,9,4,2.9,11.3,0.77,1.0194,1.24,0.15,3.4,12.8,8.3,18.7
1340,20030902,9,2,1.4,6.9,0.68,1.0254,2.04,0.0,10.0,13.0,6.3,19.6
1341,20030903,9,1,1.8,6.9,0.65,1.03,2.19,0.0,11.7,13.9,5.8,21.5
1342,20030904,9,1,1.9,6.5,0.63,1.0291,2.18,0.0,11.7,15.9,8.2,23.7
1343,20030905,9,2,3.1,9.7,0.52,1.021,2.0,0.02,10.1,18.5,9.6,26.1
1344,20030906,9,7,3.1,8.3,0.69,1.0166,1.06,0.05,2.5,18.3,15.9,23.0
1345,20030907,9,7,2.0,5.7,0.75,1.0154,1.21,0.75,3.6,16.8,13.9,21.5
