,date,de_bbq_weather,dresden_bbq_weather,dusseldorf_bbq_weather,heathrow_bbq_weather,kassel_bbq_weather,maastricht_bbq_weather,muenchen_bbq_weather,oslo_bbq_weather,stockholm_bbq_weather,tours_bbq_weather
1322,20030815,True,True,True,False,True,True,False,True,False,True
1323,20030816,True,True,True,True,True,True,False,False,False,True
1324,20030817,False,True,True,True,False,False,False,True,True,False
1325,20030818,False,False,False,False,False,False,False,True,True,True
1326,20030819,True,False,True,True,True,True,True,False,False,True
1327,20030820,True,True,True,True,True,True,False,True,True,True
1328,20030821,True,True,True,True,True,True,True,False,True,True
1329,20030822,True,True,True,True,True,True,True,False,False,True
1330,20030823,True,False,True,True,False,True,True,True,False,True
1331,20030824,True,True,True,True,True,True,True,True,True,True
1332,20030825,True,True,True,True,True,True,True,False,False,True
1333,20030826,True,True,True,True,True,True,True,False,False,True
1334,20030827,True,True,True,True,True,False,True,False,False,True
1335,20030828,False,False,False,False,False,False,True,False,False,False
1336,20030829,False,False,False,False,False,False,False,True,False,False
1337,20030830,True,True,False,True,False,False,False,False,False,True
1338,20030831,False,False,False,True,False,False,False,False,False,True
1339,20030901,False,False,False,True,False,False,False,False,False,True
1340,20030902,False,False,True,True,False,True,False,False,False,True
1341,20030903,True,False,True,True,True,True,False,True,False,True
1342,20030904,True,False,True,True,True,True,True,True,True,True
1343,20030905,True,True,False,False,True,True,True,True,True,False
1344,20030906,False,True,False,False,False,False,True,True,True,False
1345,20030907,True,True,False,True,True,False,True,False,True,False
1346,20030908,True,True,False,True,False,True,False,False,True,False
1347,20030909,False,False,False,False,False,True,False,True,True,True
1348,20030910,False,False,False,False,False,False,False,False,False,True
1349,20030911,True,False,True,False,False,True,False,False,False,True
1350,20030912,False,False,True,True,False,False,False,False,False,True
1351,20030913,True,False,True,True,True,True,False,True,True,True
1352,20030914,True,True,True,True,True,True,True,True,True,True
1353,20030915,True,True,True,True,True,True,True,True,True,True
1354,20030916,True,True,True,True,True,True,True,True,True,True
1355,20030917,True,True,True,True,True,True,True,False,True,True
1356,20030918,True,True,True,True,True,True,True,True,True,True
1357,20030919,True,True,True,True,True,True,True,False,False,True
1358,20030920,True,True,True,True,True,True,True,False,False,True
1359,20030921,True,True,True,True,True,True,True,False,False,False
1360,20030922,False,True,False,False,False,False,False,False,False,False
1361,20030923,False,False,False,False,False,False,False,False,False,False
1362,20030924,False,False,False,True,False,False,False,False,False,False
1363,20030925,True,False,True,True,False,True,False,False,False,True
1364,20030926,False,True,False,False,True,True,True,False,False,True
1365,20030927,True,False,False,False,False,False,False,False,False,True
1366,20030928,False,False,False,True,False,False,False,False,False,True
1367,20030929,False,False,False,True,False,False,False,False,False,True
1368,20030930,False,False,True,True,False,True,False,False,False,False
1369,20031001,False,False,False,False,False,False,False,False,False,False
1370,20031002,False,False,False,False,False,True,True,False,False,False
1371,20031003,False,False,False,False,False,False,False,False,False,False
1372,20031004,False,False,False,False,False,False,False,False,False,False
1373,20031005,False,False,False,False,False,False,False,False,False,False
1374,20031006,False,False,False,False,False,False,False,False,False,False
1375,20031007,False,False,False,False,False,False,False,False,False,False
1376,20031008,False,False,False,True,False,False,False,False,False,False
1377,20031009,False,False,False,True,False,False,False,False,False,True
1378,20031010,False,False,False,False,False,False,False,False,False,False
1379,20031011,False,False,False,False,False,False,False,False,False,True
1380,20031012,False,False,False,False,False,False,False,False,False,True
1381,20031013,False,False,False,False,False,False,False,False,False,False
1382,20031014,False,False,False,False,False,False,False,False,False,False
1383,20031015,False,False,False,False,False,False,False,False,False,False
1384,20031016,False,False,False,False,False,False,False,False,False,False
1385,20031017,False,False,False,False,False,False,False,False,False,False
1386,20031018,False,False,False,False,False,False,False,False,False,False
1387,20031019,False,False,False,False,False,False,False,False,False,False
1388,20031020,False,False,False,False,False,False,False,False,False,False
1389,20031021,False,False,False,False,False,False,False,False,False,False
1390,20031022,False,False,False,False,False,False,False,False,False,False
1391,20031023,False,False,False,False,False,False,False,False,False,False
1392,20031024,False,False,False,False,False,False,False,False,False,False
1393,20031025,False,False,False,False,False,False,False,False,False,False
1394,20031026,False,False,False,False,False,False,False,False,False,False
1395,20031027,False,False,False,False,False,False,False,False,False,False
1396,20031028,False,False,False,False,False,False,False,False,False,False
1397,20031029,False,False,False,False,False,False,False,False,False,False
1398,20031030,False,False,False,False,False,False,False,False,False,False
1399,20031031,False,False,False,False,False,False,False,False,False,False
1400,20031101,False,False,False,False,False,False,False,False,False,False
1401,20031102,False,False,False,False,False,False,False,False,False,False
1402,20031103,False,False,False,False,False,False,False,False,False,False
1403,20031104,False,False,False,False,False,False,False,False,False,False
1404,20031105,False,False,False,True,False,False,False,False,False,False
1405,20031106,False,False,False,False,False,False,False,False,False,False
1406,20031107,False,False,False,False,False,False,False,False,False,False
1407,20031108,False,False,False,False,False,False,False,False,False,False
1408,20031109,False,False,False,False,False,False,False,False,False,False
1409,20031110,False,False,False,False,False,False,False,False,False,False
1410,20031111,False,False,False,False,False,False,False,False,False,False
1411,20031112,False,False,False,False,False,False,False,False,False,False
1412,20031113,False,False,False,False,False,False,False,False,False,False
1413,20031114,False,False,False,False,False,False,False,False,False,False
1414,20031115,False,False,False,False,False,False,False,False,False,False
1415,20031116,False,False,False,False,False,False,False,False,False,False
1416,20031117,False,False,False,False,False,False,False,False,False,False
1417,20031118,False,False,False,False,False,False,False,False,False,False
1418,20031119,False,False,False,False,False,False,False,False,False,False
1419,20031120,False,False,False,False,False,False,False,False,False,False
1420,20031121,False,False,False,False,False,False,False,False,False,False
1421,20031122,False,False,False,False,False,False,False,False,False,False
1422,20031123,False,False,False,False,False,False,False,False,False,False
1423,20031124,False,False,False,False,False,False,False,False,False,False
1424,20031125,False,False,False,False,False,False,False,False,False,False
1425,20031126,False,False,False,False,False,False,False,False,False,False
1426,20031127,False,False,False,False,False,False,False,False,False,False
1427,20031128,False,False,False,False,False,False,False,False,False,False
1428,20031129,False,False,False,False,False,False,False,False,False,False
1429,20031130,False,False,False,False,False,False,False,False,False,False
1430,20031201,False,False,False,False,False,False,False,False,False,False
1431,20031202,False,False,False,False,False,False,False,False,False,False
1432,20031203,False,False,False,False,False,False,False,False,False,False
1433,20031204,False,False,False,False,False,False,False,False,False,False
1434,20031205,False,False,False,False,False,False,False,False,False,False
1435,20031206,False,False,False,False,False,False,False,False,False,False
